original_link,city,colleges,addresses,title,company,resumes,link,location,lastnames,firstnames,preview,type,zipcodes
http://jobview.monster.com/marketing-manager-job-miami-fl-us-165983908.aspx?jobPosition=24,New York,"[0, 3, 1, 2]","[3, 17, 13, 11]","

Marketing Manager

","
Ascendo Resources
 ","[7, 0, 4, 5]",http://jobview.monster.com/marketing-manager-job-miami-fl-us-165983908.aspx,"


Miami
        ,FL

 ","[5, 8, 6, 3]","[1, 7, 2, 5]","
                                A well established alternative lending comoany in Miami are seeking a Marketing Manager. 55-70k based on experience with Relocation for the right person. Bonus payoff based on performance of 10% of the base salary Ideally they would like to look at candidates from their industry. Responsibilities Include: Develop and implement a 360 degree content strategy for inbound and outbound acquisition mark...
                            ",Sales,"[11, 7, 15, 17]"
http://jobview.monster.com/produce-department-manager-job-barrow-ak-us-166174569.aspx?jobPosition=25,New York,"[3, 1, 2, 0]","[4, 18, 7, 5]","

Produce Department Manager

","
The North West Company Inc.
 ","[7, 4, 1, 2]",http://jobview.monster.com/produce-department-manager-job-barrow-ak-us-166174569.aspx,"


Barrow
        ,AK

 ","[3, 0, 4, 6]","[8, 5, 2, 6]","
                                Your ability to successfully adapt to over/under situations compels your daily evaluations of expanding displays to spur sales and cut back on others and that makes you a great candidate for Alaska Commercial Company (ACC). Were hiring a Produce Department Manager. ACC is a growing company with a long history of serving rural Alaskans. For more than 140 years, we have been providing groceries and...
                            ",Sales,"[3, 9, 0, 13]"
http://jobview.monster.com/Full-Time-Sales-Marketing-Pro-Job-Union-NJ-US-165984502.aspx?mescoid=1300092001001&jobPosition=1,New York,"[3, 1, 0, 2]","[0, 8, 16, 12]","

Full Time Sales and Marketing Pro

","
Company Confidential
","[3, 1, 2, 5]",http://jobview.monster.com/Full-Time-Sales-Marketing-Pro-Job-Union-NJ-US-165984502.aspx,"


Union
        ,NJ


 ","[7, 6, 0, 1]","[4, 8, 1, 3]","
                                Apply now for consideration for a full time Sales and Marketing position with hands on training!


 

We are currently hiring for entry level sales and marketing individuals with experience in customer interaction and sales for an account management......
                            ",Sales,"[10, 14, 12, 16]"
http://jobview.monster.com/Full-Time-Sales-Marketing-Pro-Job-Montclair-NJ-US-165379802.aspx?mescoid=1300092001001&jobPosition=2,New York,"[1, 2, 3, 0]","[11, 6, 9, 15]","

Full Time Sales and Marketing Pro

","
Company Confidential
","[5, 0, 7, 6]",http://jobview.monster.com/Full-Time-Sales-Marketing-Pro-Job-Montclair-NJ-US-165379802.aspx,"


Montclair
        ,NJ


 ","[8, 5, 2, 1]","[2, 5, 7, 8]","
                                Apply now for consideration for a full time Sales and Marketing position with hands on training!


 

We are currently hiring for entry level sales and marketing individuals with experience in customer interaction and sales for an account management......
                            ",Sales,"[4, 3, 18, 12]"
http://jobview.monster.com/Full-Time-Sales-Marketing-Pro-Job-Montclair-NJ-US-166437548.aspx?mescoid=1300092001001&jobPosition=3,New York,"[0, 3, 2, 1]","[9, 18, 13, 4]","

Full Time Sales and Marketing Pro

","
Company Confidential
","[1, 6, 3, 7]",http://jobview.monster.com/Full-Time-Sales-Marketing-Pro-Job-Montclair-NJ-US-166437548.aspx,"


Montclair
        ,NJ


 ","[6, 8, 2, 5]","[0, 4, 1, 7]","
                                Apply now for consideration for a full time Sales and Marketing position with hands on training!


 

We are currently hiring for entry level sales and marketing individuals with experience in customer interaction and sales for an account management......
                            ",Sales,"[3, 5, 0, 9]"
http://jobview.monster.com/Business-Development-Operations-Director-Opportunities-Security-Concierge-Janitorial-Maintenan-Job-Secaucus-NJ-US-166992906.aspx?mescoid=1100008001001&jobPosition=4,New York,"[0, 2, 3, 1]","[6, 11, 13, 8]","

Business Development & Operations Director Opportunities: Security/Concierge, Janitorial & Maintenan

","
The Planned Companies
 ","[4, 1, 2, 6]",http://jobview.monster.com/Business-Development-Operations-Director-Opportunities-Security-Concierge-Janitorial-Maintenan-Job-Secaucus-NJ-US-166992906.aspx,"


Secaucus
        ,NJ


 ","[5, 6, 3, 8]","[7, 0, 1, 4]","
                                Planned Companies seeks full-time and part-time Security Guards to secure a residential property in Secaucus, NJ. Applicants must have a current NJ SORA License and Driver's License, be professional, trustworthy, reliable, calm under pressure, have ......
                            ",Sales,"[0, 14, 3, 18]"
http://jobview.monster.com/Entry-Level-Account-Representative-Now-Hiring-Full-Time-Job-Union-NJ-US-166471181.aspx?mescoid=4100683001001&jobPosition=5,New York,"[0, 3, 2, 1]","[1, 0, 3, 9]","

Entry Level Account Representative - Now Hiring Full Time

","
Shore Thing Marketing
 ","[6, 2, 3, 7]",http://jobview.monster.com/Entry-Level-Account-Representative-Now-Hiring-Full-Time-Job-Union-NJ-US-166471181.aspx,"


Union
        ,NJ


 ","[5, 3, 2, 7]","[7, 2, 8, 3]","
                                Are you looking for a career? Are you great with customers? Join our team!

If so, use your customer service skills to start a career with us! This is an entry level position.  We provide the training and strongly prefer to work with people who are ......
                            ",Sales,"[11, 10, 0, 16]"
http://jobview.monster.com/Sales-Representative-Infrastructure-Solutions-Job-New-York-City-NY-US-167054903.aspx?mescoid=4100683001001&jobPosition=6,New York,"[2, 1, 0, 3]","[18, 0, 3, 13]","

Sales Representative - Infrastructure Solutions

","
CyberCoders
 ","[5, 1, 0, 6]",http://jobview.monster.com/Sales-Representative-Infrastructure-Solutions-Job-New-York-City-NY-US-167054903.aspx,"


New York City
        ,NY


 ","[2, 8, 7, 5]","[5, 3, 0, 7]","
                                Sales Representative - Infrastructure Solutions jobs in New York City, NY                                                                    
         
             
                 
                                          
                      ......
                            ",Sales,"[10, 18, 12, 5]"
http://jobview.monster.com/Accounts-Representative-Job-Edison-NJ-US-166361453.aspx?mescoid=4100683001001&jobPosition=7,New York,"[0, 1, 3, 2]","[15, 7, 4, 8]","

Accounts Representative

","
Home City Inc.
 ","[6, 7, 2, 5]",http://jobview.monster.com/Accounts-Representative-Job-Edison-NJ-US-166361453.aspx,"


Edison
        ,NJ


 ","[1, 3, 5, 4]","[4, 7, 6, 1]","
                                Company DescriptionA leading provider of luxury home textiles and bedding, Home City Inc is a family operated company that is rapidly expanding to meet our market demand. The nature of our work offers a huge array of versatility and opportunity in a......
                            ",Sales,"[16, 9, 12, 15]"
http://jobview.monster.com/Marketing-Communications-Account-Coordinator-Entry-Level-Job-Ridgefield-Park-NJ-US-166170008.aspx?mescoid=1100009001001&jobPosition=8,New York,"[0, 1, 2, 3]","[13, 8, 4, 5]","

Marketing Communications Account Coordinator - Entry Level

","
INC 2000
 ","[0, 2, 7, 1]",http://jobview.monster.com/Marketing-Communications-Account-Coordinator-Entry-Level-Job-Ridgefield-Park-NJ-US-166170008.aspx,"


Ridgefield Park
        ,NJ


 ","[4, 5, 0, 1]","[2, 0, 4, 5]","
                                Sports Fans & Athletes - Public Relations & Communications Account Coordinator - Entry Level
 

  

WE ARE SEEKING TO FILL SEVERAL SPORTS MINDED PUBLIC RELATIONS AND COMMUNICATIONS ACCOUNT COORDINATOR POSITIONS!  

 
LOOKING FOR INDIVIDUALS THAT HAV......
                            ",Sales,"[15, 18, 17, 0]"
http://jobview.monster.com/Assoc-Director-Biz-Dev-Job-Jersey-City-NJ-US-166286369.aspx?mescoid=1100008001001&jobPosition=9,New York,"[1, 2, 0, 3]","[14, 4, 7, 10]","

Assoc. Director- Biz. Dev

","
Cognizant
 ","[6, 3, 4, 2]",http://jobview.monster.com/Assoc-Director-Biz-Dev-Job-Jersey-City-NJ-US-166286369.aspx,"


Jersey City
        ,NJ


 ","[4, 6, 7, 0]","[5, 3, 4, 7]","
                                Excellent, in-depth understanding, knowledge & hands on experience in designing, implementing and sustaining any one technology tower: Storage & Backup, Compute & Virtualization, Disaster Recovery, Network & Voice, Security 
 Accountable for tower ......
                            ",Sales,"[11, 13, 17, 8]"
http://jobview.monster.com/Inside-Sales-Representative-Technology-Sales-HP-Storage-Soft-Job-Manhattan-NY-US-166060442.aspx?mescoid=4100683001001&jobPosition=10,New York,"[2, 3, 1, 0]","[15, 3, 0, 1]","

Inside Sales Representative - Technology Sales, HP, Storage Soft

","
CyberCoders
 ","[6, 5, 0, 7]",http://jobview.monster.com/Inside-Sales-Representative-Technology-Sales-HP-Storage-Soft-Job-Manhattan-NY-US-166060442.aspx,"


Manhattan
        ,NY


 ","[8, 4, 1, 3]","[3, 4, 2, 1]","
                                Inside Sales Representative - Technology Sales, HP, Storage Soft jobs in Manhattan, NY                                                                    
         
             
                 
                                          
         ......
                            ",Sales,"[15, 5, 6, 1]"
http://jobview.monster.com/Customer-Service-Representative-Call-Center-Job-New-York-City-NY-US-164897961.aspx?mescoid=4300715001001&jobPosition=11,New York,"[2, 0, 3, 1]","[0, 11, 12, 18]","

Customer Service Representative/Call Center

","
Daniel H. Cook Associates, Inc.
 ","[1, 5, 3, 4]",http://jobview.monster.com/Customer-Service-Representative-Call-Center-Job-New-York-City-NY-US-164897961.aspx,"


New York City
        ,NY


 ","[8, 7, 3, 1]","[1, 3, 8, 2]","
                                Large Third Party Administrator in Midtown Manhattan area, seeking a Customer Service/Call Center Representative to handle calls from members and providers. 



Candidates must have:
- Previous call center experience
- Medical or dental claims/call ......
                            ",Sales,"[1, 17, 4, 3]"
http://jobview.monster.com/Sales-Account-Executive-Job-New-York-City-NY-US-166020873.aspx?mescoid=4100683001001&jobPosition=12,New York,"[3, 2, 0, 1]","[3, 11, 13, 15]","

Sales Account Executive

","
Fair Health
 ","[6, 0, 3, 1]",http://jobview.monster.com/Sales-Account-Executive-Job-New-York-City-NY-US-166020873.aspx,"


New York City
        ,NY


 ","[2, 8, 6, 3]","[3, 4, 5, 2]","
                                Sales Account Executive 

 

 COMPANY OVERVIEW

FAIR Health, Inc., an independent, not-for-profit organization, was established in October 2009 with the mission to help bring fairness and transparency to health insurance information.  Created as a r......
                            ",Sales,"[13, 11, 3, 1]"
http://jobview.monster.com/Sales-Representative-Job-Iselin-NJ-US-166751562.aspx?mescoid=4100683001001&jobPosition=13,New York,"[0, 3, 1, 2]","[9, 15, 4, 18]","

Sales Representative

","
Power Home Remodeling
 ","[5, 6, 2, 3]",http://jobview.monster.com/Sales-Representative-Job-Iselin-NJ-US-166751562.aspx,"


Iselin
        ,NJ

 ","[8, 0, 4, 7]","[0, 8, 6, 5]","
                                What if you could actually live that life you dreamed of? What if you didnt have to go at it alone? What if you had the Power? Here, nothing is impossible. Your success is in your own hands, and we have your back the whole way. Strong leaders, ment......
                            ",Sales,"[12, 5, 4, 18]"
http://jobview.monster.com/Sales-Business-Development-Professional-Job-Long-Island-City-NY-US-166231872.aspx?mescoid=4100691001001&jobPosition=14,New York,"[3, 0, 2, 1]","[1, 4, 11, 17]","

Sales & Business Development Professional

","
IBS SERVICE GROUP
 ","[5, 2, 6, 7]",http://jobview.monster.com/Sales-Business-Development-Professional-Job-Long-Island-City-NY-US-166231872.aspx,"


Long Island City
        ,NY


 ","[8, 7, 1, 6]","[2, 7, 0, 6]","
                                Well-established Business Facility Services Company is looking for a motivated, entrepreneurial and creative Sales and Business Development Executive who will aggressively hunt for business and sell with confidence, passion and integrity. This posit......
                            ",Sales,"[12, 8, 1, 17]"
http://jobview.monster.com/Territory-Outside-Sales-Manager-Job-Edison-NJ-US-160154023.aspx?mescoid=4100666001001&jobPosition=15,New York,"[0, 3, 2, 1]","[12, 7, 10, 13]","

Territory Outside Sales Manager

","
Multi-Housing Depot by ARI
 ","[1, 6, 5, 2]",http://jobview.monster.com/Territory-Outside-Sales-Manager-Job-Edison-NJ-US-160154023.aspx,"


Edison
        ,NJ


 ","[4, 3, 8, 1]","[4, 3, 7, 0]","
                                TERRITORY SALES MANAGER Central NJ - Ocean, Monmouth, Middlesex, Somerset, and Hunterdon Counties 

 

Multi-Housing Depot by ARI  we are a premier wholesale manufacturer and distributor of kitchen and bath doors, cabinets, countertops, appliances,......
                            ",Sales,"[2, 11, 6, 15]"
http://jobview.monster.com/Rauland-Nurse-Call-Systems-Account-Manager-Sales-Job-Northern-New-Jersey-NJ-US-166982367.aspx?mescoid=4100683001001&jobPosition=16,New York,"[2, 1, 0, 3]","[6, 18, 13, 1]","

Rauland Nurse Call Systems Account Manager (Sales)

","
Kratos Defense & Security Solutions
 ","[6, 3, 1, 0]",http://jobview.monster.com/Rauland-Nurse-Call-Systems-Account-Manager-Sales-Job-Northern-New-Jersey-NJ-US-166982367.aspx,"


Northern New Jersey
        ,NJ


 ","[0, 7, 2, 5]","[5, 1, 0, 4]","
                                The Rauland Nurse Call Account Manager position is responsible for sales of nurse call communications systems and products in Northern New Jersey.  The Nurse Call Account Manager will develop market awareness of nurse communications systems and asso......
                            ",Sales,"[1, 11, 12, 0]"
http://jobview.monster.com/Sales-Desk-Manager-amp-Sales-Representative-Job-NJ-Secaucus-NJ-US-166660322.aspx?mescoid=4100683001001&jobPosition=17,New York,"[3, 1, 2, 0]","[6, 13, 3, 1]","

Sales Desk Manager & Sales Representative

","
AXA
 ","[0, 6, 3, 2]",http://jobview.monster.com/Sales-Desk-Manager-amp-Sales-Representative-Job-NJ-Secaucus-NJ-US-166660322.aspx,"
NJ, Secaucus, NJ
","[6, 3, 0, 8]","[0, 2, 7, 4]","
                                Company Description



 AXA is a leading financial protection company, committed to fostering and maintaining a diverse, multicultural and inclusive environment, and one of the nations premier providers of life insurance and annuity products. The o......
                            ",Sales,"[6, 1, 14, 17]"
http://jobview.monster.com/EC-Client-Manager-Sales-Supply-Chain-Software-Job-New-York-NY-US-165855482.aspx?mescoid=4100683001001&jobPosition=18,New York,"[2, 3, 1, 0]","[5, 3, 12, 7]","

EC:  Client Manager / Sales - Supply Chain Software

","
Randstad Professionals
 ","[3, 5, 6, 0]",http://jobview.monster.com/EC-Client-Manager-Sales-Supply-Chain-Software-Job-New-York-NY-US-165855482.aspx,"


New York
        ,NY


 ","[8, 1, 7, 6]","[0, 8, 7, 4]","
                                Description


POSITION: Client Manager, Sales - Supply Chain Software


LOCATION: East Coast


CATEGORY: Supply Chain Technology


POSITION: Well established U.S. based software company focusing on supply chain execution solutions has an immediate o......
                            ",Sales,"[9, 15, 0, 17]"
http://jobview.monster.com/Director-of-Sales-Business-Development-Regional-Director-Job-Jersey-City-NJ-US-166411346.aspx?mescoid=1100008001001&jobPosition=19,New York,"[3, 0, 1, 2]","[0, 16, 15, 12]","

Director of Sales & Business Development (Regional Director)

","
Matrix-IFS
 ","[1, 5, 0, 6]",http://jobview.monster.com/Director-of-Sales-Business-Development-Regional-Director-Job-Jersey-City-NJ-US-166411346.aspx,"


Jersey City
        ,NJ

 ","[3, 7, 1, 2]","[6, 5, 7, 2]","
                                MATRIX-IFS is one of the leading U.S. consulting firms helping Banks, Brokerage, and Financial Services companies with AML/fraud detection and trading surveillance consulting and systems integration.Our team of professionals includes expert architec......
                            ",Sales,"[14, 10, 18, 6]"
http://jobview.monster.com/Retail-Sales-Associate-Showroom-Sales-Design-Consultant-Job-Brooklyn-NY-US-166941233.aspx?mescoid=4100671001001&jobPosition=20,New York,"[3, 1, 0, 2]","[17, 6, 16, 9]","

Retail Sales Associate - Showroom Sales / Design Consultant

","
Raymour & Flanigan Furniture
 ","[5, 4, 7, 6]",http://jobview.monster.com/Retail-Sales-Associate-Showroom-Sales-Design-Consultant-Job-Brooklyn-NY-US-166941233.aspx,"


Brooklyn
        ,NY


 ","[5, 8, 6, 0]","[5, 0, 4, 1]","
                                Description
          

Raymour & Flanigan, a premier furniture provider throughout the northeast region, is seeking effective, knowledgeable and professional Retail Sales Associates to join their flourishing team! In this rewarding role, you will p......
                            ",Sales,"[15, 16, 9, 13]"
http://jobview.monster.com/cloud-solution-architect-job-us-165258789.aspx?jobPosition=21,New York,"[0, 3, 1, 2]","[11, 16, 2, 13]","

Cloud Solution Architect

","
Veredus Inc
 ","[4, 1, 2, 6]",http://jobview.monster.com/cloud-solution-architect-job-us-165258789.aspx,"
Telecommute
","[8, 0, 3, 2]","[1, 3, 8, 2]","
                                CLOUD SOLUTION ARCHITECT  PERM  REMOTE (NORTHEAST) Remote position with up to 50% travel to clients in the Northeast region. NYC area preferred. Cloud Solution Architect Skills & Requirements:  5+ years of experience working with a top-tier systems vendor or a Financial (FIS) company, either in software engineering, sales engineering, or a solutions architect role  8+ years of experience as an...
                            ",Sales,"[7, 18, 3, 8]"
http://jobview.monster.com/clinical-applications-specialist-ultrasound-job-us-166674458.aspx?jobPosition=22,New York,"[2, 3, 0, 1]","[1, 0, 5, 16]","

Clinical Applications Specialist - Ultrasound

","
NeuroLogica Corporation
 ","[2, 3, 0, 1]",http://jobview.monster.com/clinical-applications-specialist-ultrasound-job-us-166674458.aspx,"
Multiple Locations
","[3, 6, 0, 7]","[4, 0, 1, 6]","
                                Job Title: Clinical Applications Specialist - Ultrasound Reports To: Clinical Manager  Ultrasound Department: Ultrasound - Clinical Direct Reports: None Location: 75%Travel/Home Office FLSA Status: Exempt EEO-1:Outside Sales Prepared By/Date: Human Resources February 2016 SUMMARY: Responsible for providing clinical and technical expertise during the sales process for Ultrasound. to internal and e...
                            ",Sales,"[2, 18, 5, 0]"
http://jobview.monster.com/driver-service-person-technician-job-south-norwalk-ct-us-166659335.aspx?jobPosition=23,New York,"[3, 1, 2, 0]","[14, 17, 3, 12]","

DRIVER/SERVICE PERSON/TECHNICIAN

","
GOTHAM TECHNOLOGIES INC
 ","[2, 1, 0, 6]",http://jobview.monster.com/driver-service-person-technician-job-south-norwalk-ct-us-166659335.aspx,"


South Norwalk
        ,CT


 ","[2, 7, 6, 3]","[7, 4, 6, 8]","
                                Basic Qualifications:  High school diploma or equivalent  Mechanical ability (e.g. plumbing, electrical and/or mechanical experience) and problem solving skills to troubleshoot and repair equipment and dispensing systems  Ability to lift and/or carry up to 50 pounds  Current and valid drivers license and acceptable Motor Vehicle Record  Willing to be on call, off of your regular work times,...
                            ",Sales,"[17, 0, 9, 16]"
http://jobview.monster.com/presales-manager-job-us-166659969.aspx?jobPosition=24,New York,"[3, 2, 0, 1]","[10, 0, 4, 11]","

Presales Manager

","
Edgeverve Systems Limited
 ","[3, 1, 2, 4]",http://jobview.monster.com/presales-manager-job-us-166659969.aspx,"
Multiple Locations
","[5, 1, 6, 8]","[6, 1, 8, 0]","
                                We have a General Job specification, We are building the next-gen IT Products at Edgeverve An Infosys Product Company and here is an opportunity to be part of this exciting journey. Edge Verve Systems Limited is a wholly owned Product subsidiary of Infosys Limited A $9bn Enterprise .We help global corporations sense, influence, fulfill, and serve the needs of digital consumers as well as leverage...
                            ",Sales,"[9, 13, 6, 10]"
http://jobview.monster.com/regional-account-manager-job-us-166589804.aspx?jobPosition=25,New York,"[2, 3, 1, 0]","[17, 5, 9, 0]","

Regional Account Manager

","
King & Bishop
 ","[5, 0, 4, 2]",http://jobview.monster.com/regional-account-manager-job-us-166589804.aspx,"
Multiple Locations
","[1, 4, 7, 2]","[3, 0, 1, 2]","
                                Regional Account Manager, Managed Markets (New England and NY/Mid Atlantic and Los Angeles) Purpose and Scope: Demonstratesurpose and Scope: the value of the companys pharmaceutical products to key regional Payor and Pharmacy Benefit Management (PBM) organizations to ensure patient access to therapy. Optimizes Commercial and Medicare D formulary positioning and negotiates rebate agreements to min...
                            ",Sales,"[13, 12, 6, 15]"
http://jobview.monster.com/Diabetes-Primary-Care-Sales-Professional-West-Bronx-NY-DEBC201S-Job-New-York-City-NY-US-166337856.aspx?mescoid=4100683001001&jobPosition=1,New York,"[3, 1, 0, 2]","[12, 17, 4, 5]","

Diabetes Primary Care Sales Professional - West Bronx, NY DEBC201S

","
Sanofi US
 ","[7, 2, 0, 5]",http://jobview.monster.com/Diabetes-Primary-Care-Sales-Professional-West-Bronx-NY-DEBC201S-Job-New-York-City-NY-US-166337856.aspx,"


New York City
        ,NY

 ","[1, 6, 8, 0]","[2, 5, 3, 6]","
                                Diabetes Primary Care Sales Professional - West Bronx, NY DEBC201S-POS_75041205-1
Description

At Sanofi US, we are committed to the growth of our people,connected in purpose by career, life and health. 

Headquartered in Bridgewater, NJ, Sanofi US ......
                            ",Sales,"[7, 3, 11, 5]"
http://jobview.monster.com/Diabetes-Specialty-Sales-Professional-Brooklyn-NY-DEBHD01S-Job-New-York-City-NY-US-166042679.aspx?mescoid=4100683001001&jobPosition=2,New York,"[3, 2, 0, 1]","[7, 11, 13, 17]","

Diabetes Specialty Sales Professional - Brooklyn, NY - DEBHD01S

","
Sanofi US
 ","[3, 6, 5, 4]",http://jobview.monster.com/Diabetes-Specialty-Sales-Professional-Brooklyn-NY-DEBHD01S-Job-New-York-City-NY-US-166042679.aspx,"


New York City
        ,NY

 ","[5, 8, 2, 7]","[6, 4, 8, 5]","
                                Diabetes Specialty Sales Professional - Brooklyn, NY - DEBHD01S-POS_70082032-1
Description
Sanofi, a global healthcare leader, discovers, develops and distributes therapeutic solutions focused on patients needs. Sanofi has core strengths in diabete......
                            ",Sales,"[18, 10, 12, 17]"
http://jobview.monster.com/Assistant-Store-Manager-Retail-Sales-Customer-Service-Iselin-Job-Iselin-NJ-US-167044620.aspx?mescoid=1101116002005&jobPosition=3,New York,"[3, 1, 2, 0]","[3, 15, 0, 7]","

Assistant Store Manager - Retail Sales / Customer Service - Iselin

","
Extra Space Management, Inc.
 ","[4, 2, 6, 1]",http://jobview.monster.com/Assistant-Store-Manager-Retail-Sales-Customer-Service-Iselin-Job-Iselin-NJ-US-167044620.aspx,"


Iselin
        ,NJ

 ","[6, 0, 4, 2]","[6, 8, 7, 2]","
                                Title        Assistant Store Manager - Retail Sales / Customer Service - Iselin              Auto req ID        5997BR              City        Iselin              State        New Jersey              Job Category        Sales              Employmen......
                            ",Sales,"[13, 6, 0, 11]"
http://jobview.monster.com/Route-Sales-Manager-Full-Training-Job-Orange-NJ-US-166923643.aspx?mescoid=4100666001001&jobPosition=4,New York,"[1, 0, 2, 3]","[14, 6, 12, 17]","

Route Sales Manager, Full Training

","
Mac Tools
 ","[1, 6, 3, 5]",http://jobview.monster.com/Route-Sales-Manager-Full-Training-Job-Orange-NJ-US-166923643.aspx,"


Orange
        ,NJ

 ","[5, 2, 3, 8]","[5, 1, 7, 8]","
                                Start building your career and future now!Mac Tools was founded in 1938 in Sabina, OH. Today, Mac Tools is an international business with Distributors and Franchisees in the United States, Canada, Europe and Japan and is part of Stanley Black & Deck......
                            ",Sales,"[5, 11, 9, 18]"
http://jobview.monster.com/Route-Sales-Manager-Full-Training-Job-ORANGE-NJ-US-166938492.aspx?mescoid=4100666001001&jobPosition=5,New York,"[3, 0, 1, 2]","[18, 4, 3, 10]","

Route Sales Manager, Full Training

","
Mac Tools
 ","[0, 4, 2, 7]",http://jobview.monster.com/Route-Sales-Manager-Full-Training-Job-ORANGE-NJ-US-166938492.aspx,"


ORANGE
        ,NJ

 ","[4, 6, 7, 1]","[5, 1, 4, 3]","
                                Start building your career and future now!Mac Tools was founded in 1938 in Sabina, OH. Today, Mac Tools is an international business with Distributors and Franchisees in the United States, Canada, Europe and Japan and is part of Stanley Black & Deck......
                            ",Sales,"[2, 7, 18, 9]"
http://jobview.monster.com/Event-Specialist-Part-Time-Sales-at-ACME-Markets-Job-Newark-NJ-US-166878174.aspx?mescoid=1300088001001&jobPosition=6,New York,"[3, 2, 0, 1]","[14, 13, 18, 8]","

Event Specialist Part Time Sales at ACME Markets

","
Advantage Solutions
 ","[4, 2, 0, 7]",http://jobview.monster.com/Event-Specialist-Part-Time-Sales-at-ACME-Markets-Job-Newark-NJ-US-166878174.aspx,"


Newark
        ,NJ

 ","[7, 2, 0, 6]","[2, 8, 0, 6]","
                                Summary
  
    
      

               

       

                  Event Specialist Part Time Sales at ACME Markets                    

                     

        The fun and exciting world of event sales is calling for you! Will you answer? O......
                            ",Sales,"[11, 9, 16, 18]"
http://jobview.monster.com/Event-Specialist-Part-Time-Sales-at-BJ%E2%80%99s-Wholesale-Club-Bilingual-in-Spanish-English-Job-North-Bergen-NJ-US-166458909.aspx?mescoid=1300088001001&jobPosition=7,New York,"[1, 3, 2, 0]","[9, 10, 15, 16]","

Event Specialist Part Time Sales at BJs Wholesale Club Bilingual in Spanish and English

","
Advantage Solutions
 ","[0, 7, 4, 2]",http://jobview.monster.com/Event-Specialist-Part-Time-Sales-at-BJ%E2%80%99s-Wholesale-Club-Bilingual-in-Spanish-English-Job-North-Bergen-NJ-US-166458909.aspx,"


North Bergen
        ,NJ

 ","[4, 2, 3, 7]","[6, 8, 3, 4]","
                                Summary
  
    
      

                    

       

                  Event Specialist Part Time Sales at BJs Wholesale Club Bilingual in Spanish and English                    

                     

                     

        The fun and ......
                            ",Sales,"[0, 10, 8, 16]"
http://jobview.monster.com/Event-Specialist-Part-Time-Sales-at-ACME-Markets-Job-Weehawken-NJ-US-166878159.aspx?mescoid=1300088001001&jobPosition=8,New York,"[2, 0, 3, 1]","[14, 2, 11, 0]","

Event Specialist Part Time Sales at ACME Markets

","
Advantage Solutions
 ","[6, 0, 3, 5]",http://jobview.monster.com/Event-Specialist-Part-Time-Sales-at-ACME-Markets-Job-Weehawken-NJ-US-166878159.aspx,"


Weehawken
        ,NJ

 ","[1, 5, 0, 4]","[0, 2, 1, 7]","
                                Summary
  
    
      

               

       

                  Event Specialist Part Time Sales at ACME Markets                    

                     

        The fun and exciting world of event sales is calling for you! Will you answer? O......
                            ",Sales,"[15, 10, 12, 7]"
http://jobview.monster.com/Event-Specialist-Part-Time-Sales-Job-Staten-Island-NY-US-165961679.aspx?mescoid=1300088001001&jobPosition=9,New York,"[2, 3, 0, 1]","[3, 0, 18, 4]","

Event Specialist Part Time Sales

","
Advantage Solutions
 ","[4, 7, 3, 2]",http://jobview.monster.com/Event-Specialist-Part-Time-Sales-Job-Staten-Island-NY-US-165961679.aspx,"


Staten Island
        ,NY

 ","[6, 8, 5, 7]","[6, 2, 7, 8]","
                                Summary
  
    
      

                  Event Specialist Part Time Sales                    

                     

        Are you outgoing, friendly and enjoy meeting new people?  Our part time Event Specialist jobs are fun and exciting and cou......
                            ",Sales,"[4, 11, 2, 15]"
http://job-openings.monster.com/monster/b5bfea5d-9514-4692-85a1-e46b42faa0de?mescoid=4100666001001&jobPosition=10,New York,"[1, 0, 3, 2]","[13, 16, 17, 11]","

Digital Sales Executive

","
PetSmart
 ","[2, 1, 5, 3]",http://job-openings.monster.com/monster/b5bfea5d-9514-4692-85a1-e46b42faa0de,"


New York
        ,NY

 ","[1, 0, 6, 7]","[7, 0, 3, 5]","
                                Job Responsibilities
 

 Pet360 - Company Overview

 Pet360 is one of the fastest growing and largest digital media & ecommerce businesses in the U.S. dedicated to the consumer pet industry.  Headquartered in Philadelphia with offices in NYC, Miami ......
                            ",Sales,"[18, 16, 12, 10]"
http://jobview.monster.com/Dealer-Sales-Representative-Job-New-York-NY-US-166616283.aspx?mescoid=4100683001001&jobPosition=11,New York,"[2, 0, 1, 3]","[3, 10, 9, 4]","

Dealer Sales Representative

","
Hafele America Co.
 ","[1, 0, 5, 2]",http://jobview.monster.com/Dealer-Sales-Representative-Job-New-York-NY-US-166616283.aspx,"


New York
        ,NY

 ","[6, 3, 5, 4]","[1, 5, 8, 6]","
                                Summary   
The purpose of the DSM is to develop sales of Hafele products.

Prime focus:

- To create a strong relationship and presence for Hafele with:
- Dealers, Kitchen, Office nad Decorative Hardware Showrooms, Key account and key market segment......
                            ",Sales,"[4, 18, 8, 0]"
